config,model,id,source,correct,steps,tool_calls,cost,seconds,answer,gold,error
cheap_no_tools,gpt-4o-mini,fresh-54,fresh,False,1,0,2.025e-05,1.2036487629993644,"web_search(""Karachi shopping mall fire January 17 2026"")",80,
cheap_no_tools,gpt-4o-mini,fresh-51,fresh,False,1,0,3.525e-05,1.7357591769978171,I will search for information regarding the French ambassador to the Central African Republic involv,Bruno Foucher,
cheap_no_tools,gpt-4o-mini,fresh-55,fresh,False,1,0,1.95e-05,1.2193901239988918,"web_search(""Guerrero earthquake January 2 2026 casualties"")",two,
cheap_no_tools,gpt-4o-mini,fresh-48,fresh,False,1,0,3.315e-05,2.167922331002046,"I will search for information regarding the dismissal of the defence minister in Ukraine on July 15,",Mykhailo Fedorov,
cheap_no_tools,gpt-4o-mini,fresh-52,fresh,False,1,0,1.98e-05,1.8810858979995828,"web_search(""Guangxi earthquake May 18 2026 magnitude"")",5.2,
cheap_no_tools,gpt-4o-mini,fresh-56,fresh,False,1,0,2.52e-05,1.2338726589987346,"I will search for the UK inflation rate in January 2026. 

web_search(""UK inflation rate January 202",3%,
cheap_no_tools,gpt-4o-mini,fresh-53,fresh,False,1,0,3.795e-05,1.7818334080002387,I will search for the latest information regarding the appointment of the president and chief execut,Tonya McBride Robles,
cheap_no_tools,gpt-4o-mini,fresh-60,fresh,False,1,0,1.665e-05,1.2933358620030049,"web_search(""Ankara arrests June 2026"")",209,
cheap_no_tools,gpt-4o-mini,fresh-59,fresh,False,1,0,3.525e-05,1.4575990389967046,I will search for information about the creator of the official poster for the 2026 FIFA World Cup. ,Carson Ting,
cheap_no_tools,gpt-4o-mini,fresh-57,fresh,False,1,0,3.57e-05,1.5687611819994345,I will search for information regarding a former President who was upheld with a 7-year prison sente,Yoon Suk Yeol,
cheap_no_tools,gpt-4o-mini,fresh-58,fresh,False,1,0,4.245e-05,2.1353932070014707,I will search for the latest information regarding the car company that overtook Tesla as the world',BYD Auto,
cheap_no_tools,gpt-4o-mini,fresh-64,fresh,False,1,0,1.86e-05,1.4703200920012025,"web_search(""Ihor Polishchuk resign March 2026"")",mayor of Lutsk,
cheap_no_tools,gpt-4o-mini,fresh-62,fresh,False,1,0,3.06e-05,1.873854629000561,I will search for information regarding the prison sentence given to a Syrian national in March 2026,13 years,
cheap_no_tools,gpt-4o-mini,fresh-61,fresh,False,1,0,3.165e-05,2.3111115899992,"I will search for information regarding the Daejeon factory fire in March 2026. 

web_search(""Daejeo",Fourteen,
cheap_no_tools,gpt-4o-mini,fresh-63,fresh,False,1,0,2.97e-05,1.792290730998502,"I will search for information regarding the avalanche near Ratschings in March 2026. 

web_search(""R",Two,
cheap_no_tools,gpt-4o-mini,fresh-66,fresh,False,1,0,3.6e-05,1.5967154059981112,"I will search for information regarding the hotel collapse in Anuppur, Madhya Pradesh in April 2026.",at least six,
cheap_no_tools,gpt-4o-mini,fresh-67,fresh,False,1,0,3.525e-05,1.480176492001192,I will search for the latest information regarding the 'Concertgebouw Young Talent Award' winner ann,Liam Nassereddine,
cheap_no_tools,gpt-4o-mini,fresh-69,fresh,False,1,0,1.725e-05,1.1363187120005025,"web_search(""2026 UEFA Conference League final city location"")",Leipzig,
cheap_no_tools,gpt-4o-mini,fresh-68,fresh,False,1,0,3.315e-05,1.7201555270003157,I will search for information regarding the Canadian Prime Minister and the deal with India announce,Mark Carney,
cheap_no_tools,gpt-4o-mini,fresh-70,fresh,False,1,0,1.905e-05,1.574126660998445,"web_search(""new rail service March 26 2026 Europe"")",night train service,
cheap_no_tools,gpt-4o-mini,fresh-71,fresh,False,1,0,3.33e-05,1.686815483997634,"I will search for information regarding the school stabbing incident in Kyiv on January 12, 2026. 

",Nikita Solovyov,
cheap_no_tools,gpt-4o-mini,fresh-72,fresh,False,1,0,3.945e-05,1.292317972001911,I will search for the latest information regarding the Education Minister in India and any demands f,Dharmendra Pradhan,
cheap_no_tools,gpt-4o-mini,fresh-77,fresh,False,1,0,1.815e-05,1.119326963002095,"web_search(""2026 São Toméan presidential election July outcome"")",Carlos Vila Nova,
cheap_no_tools,gpt-4o-mini,fresh-73,fresh,False,1,0,3.465e-05,1.7965660539994133,"I will search for information regarding the sentencing for bribery in South Korea on August 31, 2026",Han Hak-ja,
cheap_no_tools,gpt-4o-mini,fresh-75,fresh,False,1,0,2.175e-05,1.6812245280016214,"web_search(""two senior doctors arrested suspicious deaths newborn infants January 14 2026"")",Novokuznetsk,
cheap_no_tools,gpt-4o-mini,fresh-76,fresh,False,1,0,1.95e-05,1.8064636019989848,"web_search(""Yoon Suk Yeol sentence February 2026"")",life imprisonment,
cheap_no_tools,gpt-4o-mini,fresh-78,fresh,False,1,0,3.6e-05,1.7827426420008123,I will search for the latest information on the median overall survival time for patients with metas,13.2 months,
cheap_no_tools,gpt-4o-mini,fresh-65,fresh,False,1,0,2.25e-05,3.449807092998526,"web_search(""bus accident São José da Tapera Alagoas February 2026"")",16,
cheap_no_tools,gpt-4o-mini,fresh-81,fresh,False,1,0,2.865e-05,1.309564439998212,"I will search for the passenger traffic number for Istanbul Airport in July 2026. 

web_search(""Ista",8.15m,
cheap_no_tools,gpt-4o-mini,fresh-79,fresh,False,1,0,2.22e-05,1.9475123840020387,"web_search(""Evansville Thunderbolts President's Cup title May 2026"")",three,
cheap_no_tools,gpt-4o-mini,fresh-80,fresh,False,1,0,3.57e-05,1.77222372200049,I will search for information regarding the regulation that the Supreme Court of India stayed on Jan,"UGC Equity Regulations, 2026",
cheap_no_tools,gpt-4o-mini,fresh-74,fresh,False,1,0,3.285e-05,2.196888512997248,"I will search for information regarding the cessation of Nicaragua's electoral system on July 20, 20",Daniel Ortega,
cheap_no_tools,gpt-4o-mini,fresh-83,fresh,False,1,0,3.48e-05,1.2380176250007937,I will search for information regarding the incident near a Bank of America building in France in Ma,improvised explosive device,
cheap_no_tools,gpt-4o-mini,fresh-86,fresh,False,1,0,1.665e-05,1.0745145420005429,"web_search(""UK government surplus January 2026"")",£30.4bn,
cheap_no_tools,gpt-4o-mini,fresh-94,fresh,False,1,0,1.665e-05,1.2000704730016878,"web_search(""France Monroe Eurovision 2026 results"")",11th,
cheap_no_tools,gpt-4o-mini,fresh-88,fresh,False,1,0,2.955e-05,1.54833029600195,"I will search for information regarding the boat capsizing in Japan in March 2026. 

web_search(""boa","Henoko, Okinawa Prefecture",
cheap_no_tools,gpt-4o-mini,fresh-92,fresh,False,1,0,3.48e-05,1.2979641999991145,"I will search for information regarding the Sinaloa governor returning to office on August 21, 2026.",Rubén Rocha Moya,
cheap_no_tools,gpt-4o-mini,fresh-84,fresh,False,1,0,1.965e-05,2.332616268002312,"web_search(""James Pearce Jr. suspension 2026 NFL season"")",eight games,
cheap_no_tools,gpt-4o-mini,fresh-85,fresh,False,1,0,3.705e-05,1.9675270530024136,"I will search for information regarding the temperature recorded in Lingwood, Norfolk during the Jun",38 °C,
cheap_no_tools,gpt-4o-mini,fresh-90,fresh,False,1,0,3.42e-05,1.815204217000428,I will search for information regarding the institution that produced data on heatwave-related death,Imperial College London,
cheap_no_tools,gpt-4o-mini,fresh-93,fresh,False,1,0,2.745e-05,1.7363153439982852,"I will search for information regarding the winner of the 2026 FIFA World Cup. 

web_search(""2026 FI",Spain,
cheap_no_tools,gpt-4o-mini,fresh-91,fresh,False,1,0,4.335e-05,1.9791246669992688,I will search for the information regarding the amount released by Shivraj Singh Chouhan for the VB-,"₹25,863 crore",
cheap_no_tools,gpt-4o-mini,fresh-97,fresh,False,1,0,1.77e-05,0.970397667002544,"web_search(""2026 Major League Baseball All-Star Game location"")",Citizens Bank Park,
cheap_no_tools,gpt-4o-mini,fresh-82,fresh,False,1,0,3.18e-05,4.086472416001925,"I will search for information regarding the fire at a shoe factory in China in July 2026. 

web_sear",28 people,
cheap_no_tools,gpt-4o-mini,fresh-95,fresh,False,1,0,2.985e-05,2.1151826349996554,"I will search for the latest information on the 2026 Men's T20 World Cup in cricket. 

web_search(""2",India,
cheap_no_tools,gpt-4o-mini,fresh-102,fresh,False,1,0,1.56e-05,0.9788351610004612,"web_search(""Hero of Ukraine 2025"")",Oleksandr Dovhach,
cheap_no_tools,gpt-4o-mini,fresh-100,fresh,False,1,0,2.175e-05,1.3936934239973198,"web_search(""Artemis II maximum distance from Earth April 6 2026"")","252,756 miles",
cheap_no_tools,gpt-4o-mini,fresh-89,fresh,False,1,0,3.855e-05,3.211303680000128,I will search for the latest information regarding the general manager of the Canada men's national ,Doug Armstrong,
cheap_no_tools,gpt-4o-mini,fresh-96,fresh,False,1,0,3.21e-05,1.846253136998712,I will search for the location of the 2026 European Men's and Women's Team Badminton Championships. ,Istanbul,
cheap_no_tools,gpt-4o-mini,fresh-98,fresh,False,1,0,3.975e-05,1.8338502349979533,I will search for information regarding a document signed by US president Donald Trump and Iranian p,Islamabad Memorandum,
cheap_no_tools,gpt-4o-mini,fresh-99,fresh,False,1,0,1.77e-05,1.8525110199989283,"web_search(""first US dollar trillionaire June 2026"")",Elon Musk,
cheap_no_tools,gpt-4o-mini,fresh-103,fresh,False,1,0,2.025e-05,1.3660032779989706,"web_search(""who replaced José Jerí as president of Peru February 2026"")",José María Balcázar,
cheap_no_tools,gpt-4o-mini,fresh-87,fresh,False,1,0,3.345e-05,3.647270716002822,"I will search for the current President of Peru who was censured on January 9, 2026. 

web_search(""P",José Jerí,
cheap_no_tools,gpt-4o-mini,fresh-101,fresh,False,1,0,2.94e-05,1.9494501070003023,"I will search for information regarding the duration of the ceasefire in the 2026 Lebanon war. 

web",10-day,
cheap_no_tools,gpt-4o-mini,fresh-104,fresh,False,1,0,1.905e-05,1.6510450749992742,"web_search(""Udhampur bus accident October 2023"")",21,
cheap_no_tools,gpt-4o-mini,fresh-109,fresh,False,1,0,1.89e-05,1.1139822609984549,"web_search(""Counter Terrorism Policing incident May 2026"")",conspiracy to commit arson,
cheap_no_tools,gpt-4o-mini,fresh-113,fresh,False,1,0,1.875e-05,0.9918560389996856,"web_search(""Statistics Canada job cuts January 13 2026"")",850,
cheap_no_tools,gpt-4o-mini,fresh-111,fresh,False,1,0,2.01e-05,1.185146914998768,"web_search(""Keir Starmer resign June 22 2026"")",prime minister,
cheap_no_tools,gpt-4o-mini,fresh-108,fresh,False,1,0,3.06e-05,1.5571354720013917,I will search for information regarding a shark attack that resulted in a man's death in June 2026. ,Michaelmas Island,
cheap_no_tools,gpt-4o-mini,fresh-112,fresh,False,1,0,3.195e-05,1.2356045129999984,"I will search for information regarding the mission launched by ESA and CAS on May 19, 2026. 

web_s",SMILE,
cheap_no_tools,gpt-4o-mini,fresh-107,fresh,False,1,0,2.985e-05,1.729844237997895,"I will search for information regarding events in Benin on January 11, 2026. 

web_search(""Benin Jan",2026 Beninese parliamentary election,
cheap_no_tools,gpt-4o-mini,fresh-105,fresh,False,1,0,3.615e-05,1.804786206001154,I will search for the latest information regarding the fuel surcharges by Air China and China Southe,¥60–120,
cheap_no_tools,gpt-4o-mini,fresh-106,fresh,False,1,0,3.675e-05,1.7909279790001165,I will search for information regarding what is set to open at São Paulo/Guarulhos International Air,GRU Airport People Mover,
cheap_no_tools,gpt-4o-mini,fresh-110,fresh,False,1,0,2.64e-05,1.9805468779995865,"I will search for information regarding the special election in Georgia in 2026. 

web_search(""Georg",Clay Fuller,
cheap_no_tools,gpt-4o-mini,fresh-114,fresh,False,1,0,3.81e-05,1.95372031000079,"I will search for information about the facility that opened in St. John's, Newfoundland and Labrado",Urgent Care Centre,
cheap_no_tools,gpt-4o-mini,fresh-122,fresh,False,1,0,1.86e-05,1.040269151002576,"web_search(""Sussan Ley ousted February 2026"")",Angus Taylor,
cheap_no_tools,gpt-4o-mini,fresh-115,fresh,False,1,0,3.48e-05,2.027922622997721,"I will search for information regarding the Kenya floods that occurred on March 6–7, 2026. 

web_sea",66,
cheap_no_tools,gpt-4o-mini,fresh-123,fresh,False,1,0,1.89e-05,1.1088258359995962,"web_search(""country broke off diplomatic relations with France June 2026"")",Burkina Faso,
cheap_no_tools,gpt-4o-mini,fresh-119,fresh,False,1,0,1.68e-05,1.3048084980000567,"web_search(""cities resumed passenger services May 2026"")",Baku and Tbilisi,
cheap_no_tools,gpt-4o-mini,fresh-116,fresh,False,1,0,1.815e-05,1.7716462110001885,"web_search(""2026 U.S. Women's Open California news"")",Nelly Korda,
cheap_no_tools,gpt-4o-mini,fresh-124,fresh,False,1,0,1.65e-05,1.373782107999432,"web_search(""Germany nightclub fire March 2026"")",Kehl,
cheap_no_tools,gpt-4o-mini,fresh-120,fresh,False,1,0,3.09e-05,1.593830532001448,"I will search for information regarding the United States seizing tankers in January 2026. 

web_sea",Operation Southern Spear,
cheap_no_tools,gpt-4o-mini,fresh-118,fresh,False,1,0,2.97e-05,1.982304082001065,I will search for information regarding the artist whose paintings were stolen in Italy in August 20,Antonello da Messina,
cheap_no_tools,gpt-4o-mini,fresh-117,fresh,False,1,0,3.285e-05,2.1460691889988084,"I will search for information regarding the Nanjing Metro line that is set to open in April 2026. 

",Line S2,
cheap_no_tools,gpt-4o-mini,fresh-121,fresh,False,1,0,3.225e-05,2.262486102001276,"I will search for information about an earthquake that struck Yamanashi Prefecture in June 2026. 

w",5.6,
cheap_no_tools,gpt-4o-mini,fresh-125,fresh,False,1,0,4.14e-05,1.8650526530000209,I will search for information regarding episode 1 of Re:Zero season 4 to find out which comatose cha,Rem,
cheap_no_tools,gpt-4o-mini,fresh-128,fresh,False,1,0,3.795e-05,1.5048680489999242,I will search for information regarding episode 3 of Re:Zero season 4 to find out who fatally stabbe,Foxidna,
cheap_no_tools,gpt-4o-mini,fresh-129,fresh,False,1,0,4.125e-05,2.084197452000808,I will search for information regarding episode 4 of Re:Zero season 4 to find out who was revealed a,Flugel,
cheap_no_tools,gpt-4o-mini,fresh-130,fresh,False,1,0,4.23e-05,2.0711734070027887,I will search for information regarding episode 4 of Re:Zero season 4 and the riddle involving Subar,Orion,
cheap_no_tools,gpt-4o-mini,fresh-131,fresh,False,1,0,4.545e-05,2.0697831450015656,I will search for information regarding episode 5 of Re:Zero season 4 to find out whose memories Sub,Typhon,
cheap_no_tools,gpt-4o-mini,fresh-127,fresh,False,1,0,4.665e-05,2.23361902599936,I will search for information regarding episode 2 of Re:Zero season 4 to find out whose clairvoyance,Ram,
cheap_no_tools,gpt-4o-mini,fresh-133,fresh,False,1,0,3.84e-05,1.844985744999576,I will search for information regarding episode 6 of Re:Zero season 4 and the identity of the Stick ,Reid Astrea,
cheap_no_tools,gpt-4o-mini,fresh-126,fresh,False,1,0,4.425e-05,2.635213962999842,I will search for information regarding episode 1 of Re:Zero season 4 to find out whom Subaru recrui,Meili,
cheap_no_tools,gpt-4o-mini,fresh-134,fresh,False,1,0,4.155e-05,1.7103668800009473,I will search for information regarding episode 7 of Re:Zero season 4 to find out what Subaru appear,all of his memories,
cheap_no_tools,gpt-4o-mini,fresh-132,fresh,False,1,0,4.29e-05,2.460482352002145,I will search for information regarding episode 5 of Re:Zero season 4 and the specific details about,Books of the Dead,
cheap_no_tools,gpt-4o-mini,fresh-135,fresh,False,1,0,3.645e-05,2.168900279000809,I will search for information regarding episode 8 of Re:Zero season 4 to find out who silenced Subar,Satella,
cheap_no_tools,gpt-4o-mini,fresh-136,fresh,False,1,0,3.9e-05,1.8067295500004548,I will search for information regarding episode 9 of Re:Zero season 4 to find out whom Subaru discov,Meili,
cheap_no_tools,gpt-4o-mini,fresh-142,fresh,False,1,0,3.885e-05,1.302817250998487,I will search for information regarding episode 15 of Re:Zero season 4 to find out about Subaru's lo,fifteen loops,
cheap_no_tools,gpt-4o-mini,fresh-138,fresh,False,1,0,3.795e-05,2.139168693000101,I will search for information regarding episode 11 of Re:Zero season 4 to find out who confessed her,Emilia,
cheap_no_tools,gpt-4o-mini,fresh-140,fresh,False,1,0,4.635e-05,1.5711051680009405,I will search for information regarding episode 13 of Re:Zero season 4 and the Sin Archbishop of Glu,Louis Arneb,
cheap_no_tools,gpt-4o-mini,fresh-137,fresh,False,1,0,4.635e-05,2.506307833002211,I will search for information regarding episode 10 of Re:Zero season 4 to find out who deduced that ,Ram,
cheap_no_tools,gpt-4o-mini,fresh-139,fresh,False,1,0,3.825e-05,1.9737148900021568,I will search for information regarding episode 12 of Re:Zero season 4 to find out who tried to push,Meili,
cheap_no_tools,gpt-4o-mini,fresh-144,fresh,False,1,0,4.665e-05,1.8780639129981864,I will search for information regarding episode 17 of Re:Zero season 4 to find out which guardian of,Volcanica,
cheap_no_tools,gpt-4o-mini,fresh-141,fresh,False,1,0,4.425e-05,2.1515513269987423,I will search for information regarding episode 14 of Re:Zero season 4 to find out who was revealed ,Shaula,
cheap_no_tools,gpt-4o-mini,fresh-143,fresh,False,1,0,4.14e-05,2.7937559480014897,I will search for information regarding episode 16 of Re:Zero season 4 to find out what entity posse,a clone of Louis,
cheap_search,gpt-4o-mini,fresh-7,fresh,False,3,1,0.00015345,5.785017864996917,<unknown>,Deniz Göktaş,
cheap_search,gpt-4o-mini,fresh-6,fresh,False,4,2,0.0002497499999999,9.848097472997324,519 missing.,"4,500",
cheap_search,gpt-4o-mini,fresh-0,fresh,False,5,3,0.0003795,10.70694851799999,<unknown>,15 March,
cheap_search,gpt-4o-mini,fresh-4,fresh,False,6,4,0.00044775,12.42466746900027,Information unavailable.,A total fire ban,
cheap_search,gpt-4o-mini,fresh-5,fresh,False,6,4,0.00048225,12.532659943000908,2 people killed.,two people,
cheap_search,gpt-4o-mini,fresh-8,fresh,True,5,3,0.00037155,12.63812532999873,Pavel Durov.,Pavel Durov,
cheap_search,gpt-4o-mini,fresh-2,fresh,False,7,5,0.00059325,13.131914744000824,Information not available.,Miguel Díaz-Canel,
cheap_search,gpt-4o-mini,fresh-9,fresh,True,7,5,0.0005949,13.359891750002134,"New Delhi, India.",New Delhi,
cheap_search,gpt-4o-mini,fresh-1,fresh,False,6,4,0.000468,13.67513458800022,"February 24, 2021.",22 March,
cheap_search,gpt-4o-mini,fresh-11,fresh,True,7,6,0.00069135,14.665221606002888,Helter Skelter: Arthur Jafa and Richard Prince,Helter Skelter,
cheap_search,gpt-4o-mini,fresh-3,fresh,True,7,5,0.00059895,16.217541506997804,Strategic partnership agreement in defense and energy sectors.,a strategic partnership agreement,
cheap_search,gpt-4o-mini,fresh-10,fresh,False,8,6,0.0007764,17.909931573001813,Unable to provide the exact number of casualties.,Twelve,
cheap_search,gpt-4o-mini,fresh-16,fresh,False,3,1,0.0001542,5.714772508999886,<unknown>,Montreal Victoire,
cheap_search,gpt-4o-mini,fresh-19,fresh,False,3,1,0.0001515,5.0893550620021415,<unknown>,Disney Kids & Family,
cheap_search,gpt-4o-mini,fresh-17,fresh,False,3,1,0.0001498499999999,5.914075552998838,Unable to provide information.,EOS-05,
cheap_search,gpt-4o-mini,fresh-20,fresh,False,3,1,0.0001574999999999,5.198367438999412,Round of 32 knockout format.,single-elimination,
cheap_search,gpt-4o-mini,fresh-18,fresh,False,3,1,0.00015405,5.9015653770002245,"November 30, 2021.",13 July,
cheap_search,gpt-4o-mini,fresh-12,fresh,False,8,6,0.00079965,16.95179986400035,Data for January 2026 is not available; approximately 1.5 million children had special educational n,"700,000",
cheap_search,gpt-4o-mini,fresh-14,fresh,False,7,5,0.0005606999999999,12.428295611000069,Information unavailable.,Ciudad Rodrigo,
cheap_search,gpt-4o-mini,fresh-24,fresh,False,3,1,0.00015225,5.222175126997172,NHS Day.,a drought,
cheap_search,gpt-4o-mini,fresh-13,fresh,False,8,6,0.0006603,14.538101332000224,Data unavailable.,41.5 °C,
cheap_search,gpt-4o-mini,fresh-22,fresh,False,5,3,0.00032415,8.738653813001292,No information available.,Clara and the Below,
cheap_search,gpt-4o-mini,fresh-29,fresh,False,3,1,0.0001518,5.753244207000535,<unknown>,43,
cheap_search,gpt-4o-mini,fresh-15,fresh,False,8,6,0.0007236,16.28780668699983,<unknown>,Oleksandr Syrskyi,
cheap_search,gpt-4o-mini,fresh-21,fresh,False,8,6,0.00072675,16.194383032998303,<unknown>,Gavin Snider,
cheap_search,gpt-4o-mini,fresh-34,fresh,False,3,1,0.0001626,5.095463055000437,<no information available>,6.3,
cheap_search,gpt-4o-mini,fresh-30,fresh,True,6,4,0.0004788,10.53127985500032,Ankara.,Ankara,
cheap_search,gpt-4o-mini,fresh-23,fresh,False,8,6,0.00070515,15.911407214000064,<unknown>,German Galushchenko,
cheap_search,gpt-4o-mini,fresh-27,fresh,False,8,6,0.0007536,14.957977125999603,<unknown>,Markus Hinterhäuser,
cheap_search,gpt-4o-mini,fresh-26,fresh,False,8,6,0.00075975,16.221893666999676,9 people injured.,nine,
cheap_search,gpt-4o-mini,fresh-32,fresh,False,6,4,0.0004726499999999,10.978161439998075,<unknown>,Richard Lewer,
cheap_search,gpt-4o-mini,fresh-25,fresh,False,8,6,0.0007542,16.967678785000317,Information unavailable.,"""open war""",
cheap_search,gpt-4o-mini,fresh-28,fresh,False,8,6,0.00076995,16.453560669997387,9 dead.,nine,
cheap_search,gpt-4o-mini,fresh-36,fresh,False,3,1,0.000165,4.866564429001301,Data unavailable.,129,
cheap_search,gpt-4o-mini,fresh-39,fresh,False,3,1,0.00014895,4.63375370400172,<unknown>,Gelida,
cheap_search,gpt-4o-mini,fresh-40,fresh,False,3,1,0.00015315,5.238372038002126,<unknown>,Vladimir Alekseyev,
cheap_search,gpt-4o-mini,fresh-38,fresh,False,3,1,0.0001643999999999,5.940874249001354,<unknown>,Chief Minister,
cheap_search,gpt-4o-mini,fresh-42,fresh,False,3,1,0.00014805,4.264682140998048,<unknown>,Prime Minister Narendra Modi,
cheap_search,gpt-4o-mini,fresh-45,fresh,False,3,1,0.00016665,4.678432130000147,Information not available.,F-16 Fighting Falcon,
cheap_search,gpt-4o-mini,fresh-44,fresh,False,3,1,0.00016035,5.097190816002694,Information not available.,LHS 1140 b,
cheap_search,gpt-4o-mini,fresh-31,fresh,False,8,6,0.0007604999999999,18.31062367999766,Information unavailable.,Aibek Dädebai,
cheap_search,gpt-4o-mini,fresh-46,fresh,False,3,1,0.00014835,4.859083089999331,<unknown>,five,
cheap_search,gpt-4o-mini,fresh-33,fresh,False,8,6,0.00077055,18.672995127999457,Information unavailable.,Marilyn Gladu,
cheap_search,gpt-4o-mini,fresh-35,fresh,False,8,6,0.0007134,15.073911636001869,<unknown>,Dina Levačić,
cheap_search,gpt-4o-mini,fresh-48,fresh,False,3,1,0.00015495,4.372247224000603,Information not available.,Mykhailo Fedorov,
cheap_search,gpt-4o-mini,fresh-43,fresh,False,5,3,0.000348,8.598613098001806,Unable to provide current information.,Zohran Mamdani,
cheap_search,gpt-4o-mini,fresh-47,fresh,False,3,1,0.0001536,5.749542514000495,Unable to provide information.,Education Minister,
cheap_search,gpt-4o-mini,fresh-41,fresh,False,7,5,0.0005499,11.9596215950005,Information unavailable.,Thirty thousand people,
cheap_search,gpt-4o-mini,fresh-52,fresh,False,3,1,0.0001542,7.26088716799859,<unknown>,5.2,
cheap_search,gpt-4o-mini,fresh-56,fresh,False,3,1,0.0001365,5.351452846000029,Data unavailable.,3%,
cheap_search,gpt-4o-mini,fresh-54,fresh,False,3,1,0.0001564499999999,7.154569710997748,<unknown>,80,
cheap_search,gpt-4o-mini,fresh-55,fresh,False,3,1,0.0001521,7.159855721001804,Unable to provide information.,two,
cheap_search,gpt-4o-mini,fresh-37,fresh,False,8,6,0.0006906,19.65819134699996,<unknown>,15 June,
cheap_search,gpt-4o-mini,fresh-60,fresh,False,3,1,0.00013575,5.163931560000492,<unknown>,209,
cheap_search,gpt-4o-mini,fresh-61,fresh,False,3,1,0.00015165,5.229106594997575,<unknown>,Fourteen,
cheap_search,gpt-4o-mini,fresh-50,fresh,False,8,6,0.0007837499999999,14.488802141000631,Information unavailable.,"802,500 lira",
cheap_search,gpt-4o-mini,fresh-49,fresh,False,3,1,0.00015855,15.88509280800281,Information unavailable.,life imprisonment,
cheap_search,gpt-4o-mini,fresh-63,fresh,False,3,1,0.00015,4.570711444001063,<unknown>,Two,
cheap_search,gpt-4o-mini,fresh-51,fresh,False,8,6,0.00071985,15.785339782003575,<unknown>,Bruno Foucher,
cheap_search,gpt-4o-mini,fresh-62,fresh,False,3,1,0.0001518,5.682250190999184,<unknown>,13 years,
cheap_search,gpt-4o-mini,fresh-64,fresh,False,3,1,0.0001487999999999,4.355643965998752,<unknown>,mayor of Lutsk,
cheap_search,gpt-4o-mini,fresh-57,fresh,False,8,6,0.000705,14.719672281000385,<unknown>,Yoon Suk Yeol,
cheap_search,gpt-4o-mini,fresh-66,fresh,False,3,1,0.0001553999999999,4.770954745999916,Unable to provide information.,at least six,
cheap_search,gpt-4o-mini,fresh-53,fresh,False,8,6,0.00075375,16.209367223997106,Information not available.,Tonya McBride Robles,
cheap_search,gpt-4o-mini,fresh-67,fresh,False,3,1,0.00015075,4.97894401099984,<unknown>,Liam Nassereddine,
cheap_search,gpt-4o-mini,fresh-58,fresh,False,8,6,0.00071355,15.25060695600041,Information unavailable.,BYD Auto,
cheap_search,gpt-4o-mini,fresh-70,fresh,False,3,1,0.00015255,4.9190831670021,Unable to provide information.,night train service,
cheap_search,gpt-4o-mini,fresh-71,fresh,False,3,1,0.0001542,5.308277510997868,<unknown>,Nikita Solovyov,
cheap_search,gpt-4o-mini,fresh-68,fresh,False,4,2,0.0002331,6.943334186002176,Unable to provide the name.,Mark Carney,
cheap_search,gpt-4o-mini,fresh-59,fresh,False,8,6,0.00073785,15.768900595001467,<unknown>,Carson Ting,
cheap_search,gpt-4o-mini,fresh-72,fresh,False,3,1,0.00016455,5.302618164998421,Unknown.,Dharmendra Pradhan,
cheap_search,gpt-4o-mini,fresh-73,fresh,False,3,1,0.00015765,5.625625382002909,<unknown>,Han Hak-ja,
cheap_search,gpt-4o-mini,fresh-76,fresh,False,3,1,0.0001611,4.78640172499945,Information unavailable.,life imprisonment,
cheap_search,gpt-4o-mini,fresh-81,fresh,False,3,1,0.00014955,4.650755432001461,Data not available.,8.15m,
cheap_search,gpt-4o-mini,fresh-80,fresh,False,3,1,0.0001635,5.585356857998704,<unable to provide information>.,"UGC Equity Regulations, 2026",
cheap_search,gpt-4o-mini,fresh-83,fresh,False,3,1,0.0001704,4.79832353600068,<unable to provide information>,improvised explosive device,
cheap_search,gpt-4o-mini,fresh-82,fresh,False,4,2,0.0002417999999999,6.381401303999155,Unable to provide information.,28 people,
cheap_search,gpt-4o-mini,fresh-69,fresh,False,8,6,0.0006715499999999,15.076387900000556,Unknown.,Leipzig,
cheap_search,gpt-4o-mini,fresh-85,fresh,False,3,1,0.00015045,4.539366669996525,<unknown>,38 °C,
cheap_search,gpt-4o-mini,fresh-74,fresh,False,7,5,0.000549,13.109498844998598,Unable to provide an answer.,Daniel Ortega,
cheap_search,gpt-4o-mini,fresh-86,fresh,False,3,1,0.00013845,4.410513681999873,Data unavailable.,£30.4bn,
cheap_search,gpt-4o-mini,fresh-65,fresh,False,8,6,0.00077445,18.778097422000428,Information unavailable.,16,
cheap_search,gpt-4o-mini,fresh-88,fresh,False,3,1,0.00014565,4.404239416999189,<no information available>.,"Henoko, Okinawa Prefecture",
cheap_search,gpt-4o-mini,fresh-75,fresh,False,8,6,0.00074685,15.829922534998332,Unable to provide information.,Novokuznetsk,
cheap_search,gpt-4o-mini,fresh-79,fresh,False,7,5,0.0006078,13.90382761699948,Information unavailable.,three,
cheap_search,gpt-4o-mini,fresh-77,fresh,False,8,6,0.0007575,17.05468556499909,Information unavailable.,Carlos Vila Nova,
cheap_search,gpt-4o-mini,fresh-78,fresh,False,8,6,0.0007407,16.10097487600069,Data unavailable for May 2026.,13.2 months,
cheap_search,gpt-4o-mini,fresh-91,fresh,False,3,1,0.00016905,6.453029596999841,<information not available>.,"₹25,863 crore",
